"fecha","divisa_venta","Presidencia"
2002-01-11,1.6,"ED"
2002-01-14,1.6,"ED"
2002-01-15,1.7,"ED"
2002-01-16,1.9,"ED"
2002-01-17,1.9,"ED"
2002-01-18,1.95,"ED"
2002-01-21,1.95,"ED"
2002-01-22,1.95,"ED"
2002-01-23,1.95,"ED"
2002-01-24,1.95,"ED"
2002-01-25,1.95,"ED"
2002-01-28,2.07,"ED"
2002-01-29,2.05,"ED"
2002-01-30,2.05,"ED"
2002-01-31,2.05,"ED"
2002-02-01,2.05,"ED"
2002-02-11,1.95,"ED"
2002-02-12,1.85,"ED"
2002-02-13,1.7,"ED"
2002-02-14,1.8,"ED"
2002-02-15,1.95,"ED"
2002-02-18,2,"ED"
2002-02-19,2.1,"ED"
2002-02-20,2.1,"ED"
2002-02-21,2,"ED"
2002-02-22,2.05,"ED"
2002-02-25,2.15,"ED"
2002-02-26,2.15,"ED"
2002-02-27,2.15,"ED"
2002-02-28,2.15,"ED"
2002-03-01,2.1,"ED"
2002-03-04,2.05,"ED"
2002-03-05,2.05,"ED"
2002-03-06,2.15,"ED"
2002-03-07,2.2,"ED"
2002-03-08,2.25,"ED"
2002-03-11,2.35,"ED"
2002-03-12,2.4,"ED"
2002-03-13,2.37,"ED"
2002-03-14,2.38,"ED"
2002-03-15,2.31,"ED"
2002-03-18,2.38,"ED"
2002-03-19,2.42,"ED"
2002-03-20,2.48,"ED"
2002-03-21,2.38,"ED"
2002-03-22,2.95,"ED"
2002-03-25,3.15,"ED"
2002-03-26,2.9,"ED"
2002-04-02,2.95,"ED"
2002-04-03,2.95,"ED"
2002-04-04,2.68,"ED"
2002-04-05,2.75,"ED"
2002-04-08,2.75,"ED"
2002-04-09,2.8,"ED"
2002-04-10,2.8,"ED"
2002-04-11,2.85,"ED"
2002-04-12,2.9,"ED"
2002-04-15,2.95,"ED"
2002-04-16,2.8,"ED"
2002-04-17,2.87,"ED"
2002-04-18,3.1,"ED"
2002-04-19,3.15,"ED"
2002-04-29,2.95,"ED"
2002-04-30,2.98,"ED"
2002-05-02,3.1,"ED"
2002-05-06,3.2,"ED"
2002-05-07,3.2,"ED"
2002-05-08,3.2,"ED"
2002-05-09,3.19,"ED"
2002-05-10,3.25,"ED"
2002-05-13,3.25,"ED"
2002-05-14,3.25,"ED"
2002-05-15,3.25,"ED"
2002-05-16,3.25,"ED"
2002-05-17,3.4,"ED"
2002-05-20,3.55,"ED"
2002-05-21,3.45,"ED"
2002-05-22,3.45,"ED"
2002-05-23,3.4,"ED"
2002-05-24,3.45,"ED"
2002-05-27,3.5,"ED"
2002-05-28,3.5,"ED"
2002-05-29,3.6,"ED"
2002-05-30,3.6,"ED"
2002-05-31,3.6,"ED"
2002-06-03,3.62,"ED"
2002-06-04,3.62,"ED"
2002-06-05,3.65,"ED"
2002-06-06,3.65,"ED"
2002-06-07,3.65,"ED"
2002-06-10,3.5,"ED"
2002-06-11,3.5,"ED"
2002-06-12,3.5,"ED"
2002-06-13,3.5,"ED"
2002-06-14,3.57,"ED"
2002-06-18,3.55,"ED"
2002-06-19,3.56,"ED"
2002-06-20,3.61,"ED"
2002-06-21,3.73,"ED"
2002-06-24,3.79,"ED"
2002-06-25,3.9,"ED"
2002-06-26,3.85,"ED"
2002-06-27,3.8,"ED"
2002-06-28,3.8,"ED"
2002-07-01,3.79,"ED"
2002-07-02,3.65,"ED"
2002-07-03,3.59,"ED"
2002-07-04,3.57,"ED"
2002-07-05,3.6,"ED"
2002-07-08,3.55,"ED"
2002-07-10,3.56,"ED"
2002-07-11,3.59,"ED"
2002-07-12,3.6,"ED"
2002-07-15,3.6,"ED"
2002-07-16,3.57,"ED"
2002-07-17,3.57,"ED"
2002-07-18,3.56,"ED"
2002-07-19,3.58,"ED"
2002-07-22,3.62,"ED"
2002-07-23,3.67,"ED"
2002-07-24,3.64,"ED"
2002-07-25,3.65,"ED"
2002-07-26,3.66,"ED"
2002-07-29,3.66,"ED"
2002-07-30,3.68,"ED"
2002-07-31,3.7,"ED"
2002-08-01,3.61,"ED"
2002-08-02,3.63,"ED"
2002-08-05,3.64,"ED"
2002-08-06,3.63,"ED"
2002-08-07,3.64,"ED"
2002-08-08,3.65,"ED"
2002-08-09,3.64,"ED"
2002-08-12,3.62,"ED"
2002-08-13,3.63,"ED"
2002-08-14,3.64,"ED"
2002-08-15,3.64,"ED"
2002-08-16,3.64,"ED"
2002-08-20,3.63,"ED"
2002-08-21,3.59,"ED"
2002-08-22,3.59,"ED"
2002-08-23,3.62,"ED"
2002-08-26,3.63,"ED"
2002-08-27,3.62,"ED"
2002-08-28,3.61,"ED"
2002-08-29,3.62,"ED"
2002-08-30,3.63,"ED"
2002-09-02,3.63,"ED"
2002-09-03,3.64,"ED"
2002-09-04,3.65,"ED"
2002-09-05,3.63,"ED"
2002-09-06,3.63,"ED"
2002-09-09,3.63,"ED"
2002-09-10,3.63,"ED"
2002-09-11,3.62,"ED"
2002-09-12,3.63,"ED"
2002-09-13,3.64,"ED"
2002-09-16,3.65,"ED"
2002-09-17,3.63,"ED"
2002-09-18,3.65,"ED"
2002-09-19,3.67,"ED"
2002-09-20,3.66,"ED"
2002-09-23,3.67,"ED"
2002-09-24,3.65,"ED"
2002-09-25,3.67,"ED"
2002-09-26,3.67,"ED"
2002-09-27,3.75,"ED"
2002-09-30,3.74,"ED"
2002-10-01,3.74,"ED"
2002-10-02,3.75,"ED"
2002-10-03,3.75,"ED"
2002-10-04,3.75,"ED"
2002-10-07,3.75,"ED"
2002-10-08,3.74,"ED"
2002-10-09,3.72,"ED"
2002-10-10,3.7,"ED"
2002-10-11,3.7,"ED"
2002-10-15,3.66,"ED"
2002-10-16,3.6,"ED"
2002-10-17,3.6,"ED"
2002-10-18,3.63,"ED"
2002-10-21,3.63,"ED"
2002-10-22,3.62,"ED"
2002-10-23,3.61,"ED"
2002-10-24,3.61,"ED"
2002-10-25,3.62,"ED"
2002-10-28,3.6,"ED"
2002-10-29,3.58,"ED"
2002-10-30,3.55,"ED"
2002-10-31,3.52,"ED"
2002-11-01,3.54,"ED"
2002-11-04,3.57,"ED"
2002-11-05,3.54,"ED"
2002-11-07,3.57,"ED"
2002-11-08,3.56,"ED"
2002-11-11,3.56,"ED"
2002-11-12,3.53,"ED"
2002-11-13,3.53,"ED"
2002-11-14,3.56,"ED"
2002-11-15,3.54,"ED"
2002-11-18,3.53,"ED"
2002-11-19,3.52,"ED"
2002-11-20,3.52,"ED"
2002-11-21,3.51,"ED"
2002-11-22,3.5,"ED"
2002-11-25,3.5,"ED"
2002-11-26,3.48,"ED"
2002-11-27,3.5,"ED"
2002-11-28,3.57,"ED"
2002-11-29,3.64,"ED"
2002-12-02,3.58,"ED"
2002-12-03,3.54,"ED"
2002-12-04,3.53,"ED"
2002-12-05,3.53,"ED"
2002-12-06,3.53,"ED"
2002-12-09,3.53,"ED"
2002-12-10,3.52,"ED"
2002-12-11,3.51,"ED"
2002-12-12,3.5,"ED"
2002-12-13,3.52,"ED"
2002-12-16,3.54,"ED"
2002-12-17,3.54,"ED"
2002-12-18,3.5,"ED"
2002-12-19,3.47,"ED"
2002-12-23,3.47,"ED"
2002-12-24,3.44,"ED"
2002-12-26,3.4,"ED"
2002-12-27,3.4,"ED"
2002-12-30,3.38,"ED"
2002-12-31,3.37,"ED"
2003-01-02,3.35,"ED"
2003-01-03,3.34,"ED"
2003-01-06,3.33,"ED"
2003-01-07,3.28,"ED"
2003-01-08,3.3,"ED"
2003-01-09,3.34,"ED"
2003-01-10,3.35,"ED"
2003-01-13,3.33,"ED"
2003-01-14,3.25,"ED"
2003-01-15,3.23,"ED"
2003-01-16,3.26,"ED"
2003-01-17,3.22,"ED"
2003-01-20,3.19,"ED"
2003-01-21,3.1,"ED"
2003-01-22,3.11,"ED"
2003-01-23,3.14,"ED"
2003-01-24,3.22,"ED"
2003-01-27,3.32,"ED"
2003-01-28,3.32,"ED"
2003-01-29,3.31,"ED"
2003-01-30,3.25,"ED"
2003-01-31,3.21,"ED"
2003-02-03,3.18,"ED"
2003-02-04,3.17,"ED"
2003-02-05,3.16,"ED"
2003-02-06,3.15,"ED"
2003-02-07,3.15,"ED"
2003-02-10,3.13,"ED"
2003-02-11,3.11,"ED"
2003-02-12,3.11,"ED"
2003-02-13,3.14,"ED"
2003-02-14,3.18,"ED"
2003-02-17,3.16,"ED"
2003-02-18,3.17,"ED"
2003-02-19,3.19,"ED"
2003-02-20,3.21,"ED"
2003-02-21,3.19,"ED"
2003-02-24,3.17,"ED"
2003-02-25,3.16,"ED"
2003-02-26,3.17,"ED"
2003-02-27,3.19,"ED"
2003-02-28,3.19,"ED"
2003-03-03,3.21,"ED"
2003-03-04,3.18,"ED"
2003-03-05,3.17,"ED"
2003-03-06,3.18,"ED"
2003-03-07,3.16,"ED"
2003-03-10,3.14,"ED"
2003-03-11,3.13,"ED"
2003-03-12,3.11,"ED"
2003-03-13,3.12,"ED"
2003-03-14,3.12,"ED"
2003-03-17,3.1,"ED"
2003-03-18,3.06,"ED"
2003-03-19,3.01,"ED"
2003-03-20,3.03,"ED"
2003-03-21,3.02,"ED"
2003-03-24,2.99,"ED"
2003-03-25,2.94,"ED"
2003-03-26,2.9,"ED"
2003-03-27,2.88,"ED"
2003-03-28,2.98,"ED"
2003-04-01,2.96,"ED"
2003-04-02,2.9,"ED"
2003-04-03,2.9,"ED"
2003-04-04,2.9,"ED"
2003-04-07,2.9,"ED"
2003-04-08,2.92,"ED"
2003-04-09,2.92,"ED"
2003-04-10,2.89,"ED"
2003-04-11,2.9,"ED"
2003-04-14,2.93,"ED"
2003-04-15,2.95,"ED"
2003-04-16,2.93,"ED"
2003-04-21,2.89,"ED"
2003-04-22,2.85,"ED"
2003-04-23,2.84,"ED"
2003-04-24,2.86,"ED"
2003-04-25,2.86,"ED"
2003-04-28,2.86,"ED"
2003-04-29,2.85,"ED"
2003-04-30,2.82,"ED"
2003-05-02,2.79,"ED"
2003-05-05,2.8,"ED"
2003-05-06,2.8,"ED"
2003-05-07,2.79,"ED"
2003-05-08,2.76,"ED"
2003-05-09,2.78,"ED"
2003-05-12,2.77,"ED"
2003-05-13,2.77,"ED"
2003-05-14,2.8,"ED"
2003-05-15,2.84,"ED"
2003-05-16,2.94,"ED"
2003-05-19,2.92,"ED"
2003-05-20,2.88,"ED"
2003-05-21,2.84,"ED"
2003-05-22,2.87,"ED"
2003-05-23,2.9,"ED"
2003-05-26,2.87,"NK"
2003-05-27,2.87,"NK"
2003-05-28,2.88,"NK"
2003-05-29,2.88,"NK"
2003-05-30,2.85,"NK"
2003-06-02,2.85,"NK"
2003-06-03,2.83,"NK"
2003-06-04,2.82,"NK"
2003-06-05,2.83,"NK"
2003-06-06,2.82,"NK"
2003-06-09,2.81,"NK"
2003-06-10,2.81,"NK"
2003-06-11,2.82,"NK"
2003-06-12,2.83,"NK"
2003-06-13,2.82,"NK"
2003-06-17,2.8,"NK"
2003-06-18,2.79,"NK"
2003-06-19,2.8,"NK"
2003-06-20,2.8,"NK"
2003-06-23,2.79,"NK"
2003-06-24,2.77,"NK"
2003-06-25,2.77,"NK"
2003-06-26,2.79,"NK"
2003-06-27,2.81,"NK"
2003-06-30,2.8,"NK"
2003-07-01,2.8,"NK"
2003-07-02,2.8,"NK"
2003-07-03,2.79,"NK"
2003-07-04,2.79,"NK"
2003-07-07,2.78,"NK"
2003-07-08,2.77,"NK"
2003-07-10,2.76,"NK"
2003-07-11,2.76,"NK"
2003-07-14,2.77,"NK"
2003-07-15,2.77,"NK"
2003-07-16,2.78,"NK"
2003-07-17,2.79,"NK"
2003-07-18,2.8,"NK"
2003-07-21,2.8,"NK"
2003-07-22,2.78,"NK"
2003-07-23,2.78,"NK"
2003-07-24,2.81,"NK"
2003-07-25,2.82,"NK"
2003-07-28,2.83,"NK"
2003-07-29,2.84,"NK"
2003-07-30,2.9,"NK"
2003-07-31,2.92,"NK"
2003-08-01,2.94,"NK"
2003-08-04,2.955,"NK"
2003-08-05,2.935,"NK"
2003-08-06,2.925,"NK"
2003-08-07,2.93,"NK"
2003-08-08,2.928,"NK"
2003-08-11,2.915,"NK"
2003-08-12,2.9,"NK"
2003-08-13,2.885,"NK"
2003-08-14,2.895,"NK"
2003-08-15,2.895,"NK"
2003-08-19,2.893,"NK"
2003-08-20,2.915,"NK"
2003-08-21,2.95,"NK"
2003-08-22,2.95,"NK"
2003-08-25,2.925,"NK"
2003-08-26,2.94,"NK"
2003-08-27,2.96,"NK"
2003-08-28,2.95,"NK"
2003-08-29,2.956,"NK"
2003-09-01,2.96,"NK"
2003-09-02,2.98,"NK"
2003-09-03,2.98,"NK"
2003-09-04,2.956,"NK"
2003-09-05,2.93,"NK"
2003-09-08,2.94,"NK"
2003-09-09,2.94,"NK"
2003-09-10,2.933,"NK"
2003-09-11,2.9,"NK"
2003-09-12,2.9,"NK"
2003-09-15,2.89,"NK"
2003-09-16,2.894,"NK"
2003-09-17,2.91,"NK"
2003-09-18,2.91,"NK"
2003-09-19,2.91,"NK"
2003-09-22,2.905,"NK"
2003-09-23,2.9,"NK"
2003-09-24,2.89,"NK"
2003-09-25,2.895,"NK"
2003-09-26,2.905,"NK"
2003-09-29,2.91,"NK"
2003-09-30,2.915,"NK"
2003-10-01,2.905,"NK"
2003-10-02,2.904,"NK"
2003-10-03,2.885,"NK"
2003-10-06,2.863,"NK"
2003-10-07,2.873,"NK"
2003-10-08,2.857,"NK"
2003-10-09,2.838,"NK"
2003-10-10,2.838,"NK"
2003-10-14,2.837,"NK"
2003-10-15,2.84,"NK"
2003-10-16,2.841,"NK"
2003-10-17,2.845,"NK"
2003-10-20,2.855,"NK"
2003-10-21,2.85,"NK"
2003-10-22,2.85,"NK"
2003-10-23,2.846,"NK"
2003-10-24,2.84,"NK"
2003-10-27,2.84,"NK"
2003-10-28,2.85,"NK"
2003-10-29,2.855,"NK"
2003-10-30,2.87,"NK"
2003-10-31,2.865,"NK"
2003-11-03,2.855,"NK"
2003-11-04,2.855,"NK"
2003-11-05,2.855,"NK"
2003-11-07,2.847,"NK"
2003-11-10,2.85,"NK"
2003-11-11,2.86,"NK"
2003-11-12,2.855,"NK"
2003-11-13,2.865,"NK"
2003-11-14,2.87,"NK"
2003-11-17,2.865,"NK"
2003-11-18,2.865,"NK"
2003-11-19,2.875,"NK"
2003-11-20,2.88,"NK"
2003-11-21,2.89,"NK"
2003-11-24,2.897,"NK"
2003-11-25,2.92,"NK"
2003-11-26,2.98,"NK"
2003-11-27,2.965,"NK"
2003-11-28,2.99,"NK"
2003-12-01,2.98,"NK"
2003-12-02,2.975,"NK"
2003-12-03,2.97,"NK"
2003-12-04,2.97,"NK"
2003-12-05,2.965,"NK"
2003-12-09,2.94,"NK"
2003-12-10,2.94,"NK"
2003-12-11,2.95,"NK"
2003-12-12,2.957,"NK"
2003-12-15,2.961,"NK"
2003-12-16,2.967,"NK"
2003-12-17,2.962,"NK"
2003-12-18,2.969,"NK"
2003-12-19,2.966,"NK"
2003-12-22,2.96,"NK"
2003-12-23,2.957,"NK"
2003-12-24,2.96,"NK"
2003-12-26,2.95,"NK"
2003-12-29,2.942,"NK"
2003-12-30,2.935,"NK"
2003-12-31,2.93,"NK"
2004-01-02,2.92,"NK"
2004-01-05,2.88,"NK"
2004-01-06,2.865,"NK"
2004-01-07,2.887,"NK"
2004-01-08,2.892,"NK"
2004-01-09,2.89,"NK"
2004-01-12,2.845,"NK"
2004-01-13,2.865,"NK"
2004-01-14,2.875,"NK"
2004-01-15,2.865,"NK"
2004-01-16,2.881,"NK"
2004-01-19,2.885,"NK"
2004-01-20,2.893,"NK"
2004-01-21,2.91,"NK"
2004-01-22,2.895,"NK"
2004-01-23,2.91,"NK"
2004-01-26,2.91,"NK"
2004-01-27,2.912,"NK"
2004-01-28,2.92,"NK"
2004-01-29,2.952,"NK"
2004-01-30,2.928,"NK"
2004-02-02,2.925,"NK"
2004-02-03,2.934,"NK"
2004-02-04,2.943,"NK"
2004-02-05,2.955,"NK"
2004-02-06,2.955,"NK"
2004-02-09,2.935,"NK"
2004-02-10,2.935,"NK"
2004-02-11,2.94,"NK"
2004-02-12,2.929,"NK"
2004-02-13,2.92,"NK"
2004-02-16,2.918,"NK"
2004-02-17,2.927,"NK"
2004-02-18,2.936,"NK"
2004-02-19,2.935,"NK"
2004-02-20,2.93,"NK"
2004-02-23,2.923,"NK"
2004-02-24,2.917,"NK"
2004-02-25,2.924,"NK"
2004-02-26,2.928,"NK"
2004-02-27,2.923,"NK"
2004-03-01,2.92,"NK"
2004-03-02,2.92,"NK"
2004-03-03,2.91,"NK"
2004-03-04,2.924,"NK"
2004-03-05,2.929,"NK"
2004-03-08,2.932,"NK"
2004-03-09,2.908,"NK"
2004-03-10,2.92,"NK"
2004-03-11,2.913,"NK"
2004-03-12,2.915,"NK"
2004-03-15,2.906,"NK"
2004-03-16,2.898,"NK"
2004-03-17,2.886,"NK"
2004-03-18,2.887,"NK"
2004-03-19,2.875,"NK"
2004-03-22,2.866,"NK"
2004-03-23,2.873,"NK"
2004-03-24,2.877,"NK"
2004-03-25,2.876,"NK"
2004-03-26,2.88,"NK"
2004-03-29,2.871,"NK"
2004-03-30,2.86,"NK"
2004-03-31,2.86,"NK"
2004-04-02,2.85,"NK"
2004-04-06,2.825,"NK"
2004-04-07,2.803,"NK"
2004-04-12,2.81,"NK"
2004-04-13,2.815,"NK"
2004-04-14,2.812,"NK"
2004-04-15,2.818,"NK"
2004-04-16,2.82,"NK"
2004-04-19,2.827,"NK"
2004-04-20,2.837,"NK"
2004-04-21,2.853,"NK"
2004-04-22,2.867,"NK"
2004-04-23,2.855,"NK"
2004-04-26,2.832,"NK"
2004-04-27,2.837,"NK"
2004-04-28,2.852,"NK"
2004-04-29,2.858,"NK"
2004-04-30,2.84,"NK"
2004-05-03,2.85,"NK"
2004-05-04,2.86,"NK"
2004-05-05,2.866,"NK"
2004-05-06,2.892,"NK"
2004-05-07,2.92,"NK"
2004-05-10,2.918,"NK"
2004-05-11,2.907,"NK"
2004-05-12,2.925,"NK"
2004-05-13,2.923,"NK"
2004-05-14,2.905,"NK"
2004-05-17,2.91,"NK"
2004-05-18,2.907,"NK"
2004-05-19,2.907,"NK"
2004-05-20,2.95,"NK"
2004-05-21,2.953,"NK"
2004-05-24,2.965,"NK"
2004-05-26,2.962,"NK"
2004-05-27,2.97,"NK"
2004-05-28,2.967,"NK"
2004-05-31,2.96,"NK"
2004-06-01,2.96,"NK"
2004-06-02,2.941,"NK"
2004-06-03,2.968,"NK"
2004-06-04,2.968,"NK"
2004-06-07,2.971,"NK"
2004-06-08,2.963,"NK"
2004-06-09,2.96,"NK"
2004-06-10,2.966,"NK"
2004-06-11,2.969,"NK"
2004-06-14,2.963,"NK"
2004-06-15,2.952,"NK"
2004-06-16,2.955,"NK"
2004-06-17,2.96,"NK"
2004-06-18,2.968,"NK"
2004-06-22,2.96,"NK"
2004-06-23,2.943,"NK"
2004-06-24,2.947,"NK"
2004-06-25,2.955,"NK"
2004-06-28,2.965,"NK"
2004-06-29,2.966,"NK"
2004-06-30,2.958,"NK"
2004-07-01,2.952,"NK"
2004-07-02,2.95,"NK"
2004-07-05,2.942,"NK"
2004-07-06,2.94,"NK"
2004-07-07,2.947,"NK"
2004-07-08,2.958,"NK"
2004-07-12,2.954,"NK"
2004-07-13,2.948,"NK"
2004-07-14,2.944,"NK"
2004-07-15,2.944,"NK"
2004-07-16,2.943,"NK"
2004-07-19,2.948,"NK"
2004-07-20,2.949,"NK"
2004-07-21,2.953,"NK"
2004-07-22,2.958,"NK"
2004-07-23,2.967,"NK"
2004-07-26,2.977,"NK"
2004-07-27,2.974,"NK"
2004-07-28,2.975,"NK"
2004-07-29,2.976,"NK"
2004-07-30,2.98,"NK"
2004-08-02,2.987,"NK"
2004-08-03,2.997,"NK"
2004-08-04,3.026,"NK"
2004-08-05,3.06,"NK"
2004-08-06,3.06,"NK"
2004-08-09,3.03,"NK"
2004-08-10,3.017,"NK"
2004-08-11,3.025,"NK"
2004-08-12,3.012,"NK"
2004-08-13,3.015,"NK"
2004-08-17,3.012,"NK"
2004-08-18,3.012,"NK"
2004-08-19,3.008,"NK"
2004-08-20,3.009,"NK"
2004-08-23,3.009,"NK"
2004-08-24,2.992,"NK"
2004-08-25,2.991,"NK"
2004-08-26,3.009,"NK"
2004-08-27,3.008,"NK"
2004-08-30,3.007,"NK"
2004-08-31,2.997,"NK"
2004-09-01,3.003,"NK"
2004-09-02,3.002,"NK"
2004-09-03,2.997,"NK"
2004-09-06,2.992,"NK"
2004-09-07,2.994,"NK"
2004-09-08,3,"NK"
2004-09-09,3.002,"NK"
2004-09-10,3.011,"NK"
2004-09-13,2.997,"NK"
2004-09-14,2.988,"NK"
2004-09-15,2.978,"NK"
2004-09-16,2.99,"NK"
2004-09-17,2.99,"NK"
2004-09-20,2.996,"NK"
2004-09-21,3.004,"NK"
2004-09-22,2.995,"NK"
2004-09-23,2.994,"NK"
2004-09-24,2.996,"NK"
2004-09-27,2.994,"NK"
2004-09-28,2.988,"NK"
2004-09-29,2.984,"NK"
2004-09-30,2.981,"NK"
2004-10-01,2.98,"NK"
2004-10-04,2.968,"NK"
2004-10-05,2.974,"NK"
2004-10-06,2.971,"NK"
2004-10-07,2.974,"NK"
2004-10-08,2.968,"NK"
2004-10-12,2.969,"NK"
2004-10-13,2.972,"NK"
2004-10-14,2.975,"NK"
2004-10-15,2.965,"NK"
2004-10-18,2.955,"NK"
2004-10-19,2.962,"NK"
2004-10-20,2.96,"NK"
2004-10-21,2.958,"NK"
2004-10-22,2.962,"NK"
2004-10-25,2.968,"NK"
2004-10-26,2.973,"NK"
2004-10-27,2.972,"NK"
2004-10-28,2.98,"NK"
2004-10-29,2.97,"NK"
2004-11-01,2.969,"NK"
2004-11-02,2.957,"NK"
2004-11-03,2.959,"NK"
2004-11-04,2.961,"NK"
2004-11-05,2.962,"NK"
2004-11-08,2.974,"NK"
2004-11-09,2.969,"NK"
2004-11-10,2.97,"NK"
2004-11-11,2.967,"NK"
2004-11-12,2.96,"NK"
2004-11-15,2.953,"NK"
2004-11-16,2.952,"NK"
2004-11-17,2.934,"NK"
2004-11-18,2.94,"NK"
2004-11-19,2.945,"NK"
2004-11-22,2.95,"NK"
2004-11-23,2.94,"NK"
2004-11-24,2.942,"NK"
2004-11-25,2.943,"NK"
2004-11-26,2.941,"NK"
2004-11-29,2.951,"NK"
2004-11-30,2.945,"NK"
2004-12-01,2.944,"NK"
2004-12-02,2.96,"NK"
2004-12-03,2.977,"NK"
2004-12-06,2.985,"NK"
2004-12-07,2.978,"NK"
2004-12-09,2.976,"NK"
2004-12-10,2.978,"NK"
2004-12-13,2.974,"NK"
2004-12-14,2.98,"NK"
2004-12-15,2.976,"NK"
2004-12-16,2.989,"NK"
2004-12-17,2.979,"NK"
2004-12-20,2.964,"NK"
2004-12-21,2.967,"NK"
2004-12-22,2.964,"NK"
2004-12-23,2.954,"NK"
2004-12-24,2.953,"NK"
2004-12-27,2.961,"NK"
2004-12-28,2.975,"NK"
2004-12-29,2.979,"NK"
2004-12-30,2.975,"NK"
2004-12-31,2.979,"NK"
2005-01-03,2.968,"NK"
2005-01-04,2.962,"NK"
2005-01-05,2.97,"NK"
2005-01-06,2.966,"NK"
2005-01-07,2.97,"NK"
2005-01-10,2.968,"NK"
2005-01-11,2.961,"NK"
2005-01-12,2.945,"NK"
2005-01-13,2.935,"NK"
2005-01-14,2.938,"NK"
2005-01-17,2.93,"NK"
2005-01-18,2.937,"NK"
2005-01-19,2.943,"NK"
2005-01-20,2.945,"NK"
2005-01-21,2.943,"NK"
2005-01-24,2.933,"NK"
2005-01-25,2.922,"NK"
2005-01-26,2.922,"NK"
2005-01-27,2.926,"NK"
2005-01-28,2.927,"NK"
2005-01-31,2.924,"NK"
2005-02-01,2.925,"NK"
2005-02-02,2.925,"NK"
2005-02-03,2.922,"NK"
2005-02-04,2.92,"NK"
2005-02-07,2.919,"NK"
2005-02-08,2.914,"NK"
2005-02-09,2.909,"NK"
2005-02-10,2.914,"NK"
2005-02-11,2.911,"NK"
2005-02-14,2.907,"NK"
2005-02-15,2.904,"NK"
2005-02-16,2.894,"NK"
2005-02-17,2.905,"NK"
2005-02-18,2.917,"NK"
2005-02-21,2.913,"NK"
2005-02-22,2.923,"NK"
2005-02-23,2.935,"NK"
2005-02-24,2.936,"NK"
2005-02-25,2.938,"NK"
2005-02-28,2.938,"NK"
2005-03-01,2.948,"NK"
2005-03-02,2.957,"NK"
2005-03-03,2.952,"NK"
2005-03-04,2.937,"NK"
2005-03-07,2.93,"NK"
2005-03-08,2.931,"NK"
2005-03-09,2.932,"NK"
2005-03-10,2.933,"NK"
2005-03-11,2.917,"NK"
2005-03-14,2.92,"NK"
2005-03-15,2.919,"NK"
2005-03-16,2.92,"NK"
2005-03-17,2.918,"NK"
2005-03-18,2.917,"NK"
2005-03-21,2.917,"NK"
2005-03-22,2.911,"NK"
2005-03-23,2.914,"NK"
2005-03-28,2.922,"NK"
2005-03-29,2.921,"NK"
2005-03-30,2.92,"NK"
2005-03-31,2.917,"NK"
2005-04-01,2.919,"NK"
2005-04-04,2.919,"NK"
2005-04-05,2.913,"NK"
2005-04-06,2.903,"NK"
2005-04-07,2.892,"NK"
2005-04-08,2.896,"NK"
2005-04-11,2.89,"NK"
2005-04-12,2.89,"NK"
2005-04-13,2.879,"NK"
2005-04-14,2.89,"NK"
2005-04-15,2.9,"NK"
2005-04-18,2.902,"NK"
2005-04-19,2.902,"NK"
2005-04-20,2.9,"NK"
2005-04-21,2.903,"NK"
2005-04-22,2.9,"NK"
2005-04-25,2.901,"NK"
2005-04-26,2.897,"NK"
2005-04-27,2.9,"NK"
2005-04-28,2.909,"NK"
2005-04-29,2.91,"NK"
2005-05-02,2.9,"NK"
2005-05-03,2.897,"NK"
2005-05-04,2.896,"NK"
2005-05-05,2.897,"NK"
2005-05-06,2.899,"NK"
2005-05-07,2.886,"NK"
2005-05-09,2.895,"NK"
2005-05-10,2.893,"NK"
2005-05-11,2.896,"NK"
2005-05-12,2.894,"NK"
2005-05-13,2.895,"NK"
2005-05-16,2.884,"NK"
2005-05-17,2.886,"NK"
2005-05-18,2.886,"NK"
2005-05-19,2.885,"NK"
2005-05-20,2.887,"NK"
2005-05-23,2.886,"NK"
2005-05-24,2.886,"NK"
2005-05-26,2.885,"NK"
2005-05-27,2.885,"NK"
2005-05-30,2.884,"NK"
2005-05-31,2.883,"NK"
2005-06-01,2.886,"NK"
2005-06-02,2.885,"NK"
2005-06-03,2.894,"NK"
2005-06-06,2.895,"NK"
2005-06-07,2.894,"NK"
2005-06-08,2.896,"NK"
2005-06-09,2.895,"NK"
2005-06-10,2.892,"NK"
2005-06-13,2.88,"NK"
2005-06-14,2.873,"NK"
2005-06-15,2.877,"NK"
2005-06-16,2.874,"NK"
2005-06-17,2.872,"NK"
2005-06-21,2.869,"NK"
2005-06-22,2.866,"NK"
2005-06-23,2.872,"NK"
2005-06-24,2.88,"NK"
2005-06-27,2.889,"NK"
2005-06-28,2.894,"NK"
2005-06-29,2.895,"NK"
2005-06-30,2.887,"NK"
2005-07-01,2.886,"NK"
2005-07-04,2.885,"NK"
2005-07-05,2.886,"NK"
2005-07-06,2.881,"NK"
2005-07-07,2.878,"NK"
2005-07-08,2.869,"NK"
2005-07-11,2.868,"NK"
2005-07-12,2.873,"NK"
2005-07-13,2.869,"NK"
2005-07-14,2.864,"NK"
2005-07-15,2.863,"NK"
2005-07-18,2.864,"NK"
2005-07-19,2.862,"NK"
2005-07-20,2.862,"NK"
2005-07-21,2.861,"NK"
2005-07-22,2.863,"NK"
2005-07-25,2.862,"NK"
2005-07-26,2.862,"NK"
